// Start Time: 0
// Sample rate: 50.0Hz
// Scenario: 4.9
// Firmware Version: 2.5.1
Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_w	Quat_x	Quat_y	Quat_z
 1750	2.351368	8.467989	-2.243676	-0.431323	-0.386820	1.322061	0.734555	-0.942306	0.638274	0.575605	0.799753	-0.154221	-0.072726	
 1751	3.119638	7.966492	-2.237734	-0.443510	-0.363247	1.288676	0.706885	-0.971241	0.628446	0.579402	0.794862	-0.166755	-0.068421	
 1752	3.176573	7.466426	-1.982308	-0.466073	-0.266211	1.240332	0.681943	-0.993318	0.617157	0.583444	0.789886	-0.177677	-0.064066	
 1753	3.157948	7.170807	-1.816360	-0.416573	-0.292530	1.205195	0.660592	-1.016889	0.603001	0.586877	0.785017	-0.189135	-0.059592	
 1754	3.305196	6.956958	-1.818120	-0.472407	-0.361735	1.137328	0.637185	-1.040122	0.591526	0.590518	0.779868	-0.199733	-0.056580	
 1755	3.375877	7.201601	-1.793262	-0.641287	-0.373857	0.985757	0.618429	-1.060986	0.578245	0.595231	0.773770	-0.209799	-0.054450	
 1756	3.566162	6.893930	-1.623526	-0.706667	-0.326640	0.924095	0.594919	-1.082224	0.561979	0.600463	0.767459	-0.218305	-0.052862	
 1757	3.610594	6.549066	-1.474852	-0.805638	-0.257570	0.892103	0.578007	-1.104808	0.544112	0.606462	0.760377	-0.226841	-0.050725	
 1758	3.387960	6.371252	-1.453253	-0.857283	-0.098260	0.880174	0.559724	-1.126126	0.524437	0.613149	0.753155	-0.233465	-0.047959	
 1759	3.439247	6.724818	-1.623831	-0.707344	-0.012922	0.971215	0.535507	-1.148390	0.509448	0.618822	0.746361	-0.241113	-0.043235	
 1760	3.621776	6.911137	-1.987157	-0.755339	0.171143	1.057033	0.509291	-1.171301	0.495524	0.625266	0.739243	-0.247360	-0.037094	
 1761	2.849250	6.916643	-1.986071	-0.634161	0.236314	1.178708	0.474712	-1.194954	0.483727	0.630860	0.732236	-0.254959	-0.029032	
 1762	2.448310	6.814244	-1.881984	-0.641445	0.222665	1.299625	0.440206	-1.217618	0.473553	0.636421	0.724968	-0.262605	-0.020677	
 1763	2.742377	8.129508	-2.345207	-0.621255	0.293394	1.322974	0.403395	-1.239547	0.463510	0.641820	0.717372	-0.270773	-0.011270	
 1764	3.464196	10.073419	-2.611018	-0.610033	0.146541	1.176958	0.367982	-1.259142	0.450649	0.646653	0.710333	-0.277938	-0.004158	
 1765	3.523319	10.938691	-2.482478	-0.688143	-0.074209	0.864664	0.341044	-1.276773	0.435420	0.651231	0.703296	-0.285085	-0.000545	
 1766	5.676527	13.152708	-1.493095	-0.346263	-0.365119	0.732366	0.320429	-1.291749	0.423980	0.652589	0.699024	-0.292390	0.000799	
 1767	6.378733	13.637386	-3.112615	-0.732510	-0.412571	0.782048	0.301455	-1.302533	0.417788	0.656342	0.691777	-0.301094	0.001323	
 1768	5.225810	9.422426	0.032059	-0.466562	-0.462056	0.879533	0.278128	-1.316995	0.397757	0.658114	0.686144	-0.309976	0.002641	
 1769	6.899696	11.562910	-0.672199	-0.817925	-0.229658	0.934212	0.253226	-1.330557	0.385260	0.662846	0.677639	-0.318456	0.005110	
 1770	6.733075	10.826596	1.273627	-0.567476	0.120461	0.909037	0.222683	-1.343984	0.367322	0.666975	0.671055	-0.323611	0.010291	
 1771	6.701740	11.710683	1.615489	-1.032403	-0.058475	0.785703	0.193490	-1.355693	0.345485	0.673544	0.661324	-0.329910	0.012200	
 1772	6.295905	10.205229	2.685611	-1.116097	-0.038772	0.718610	0.167527	-1.369045	0.315808	0.680636	0.651498	-0.334828	0.013240	
 1773	5.762282	9.269652	2.941429	-1.317167	-0.148161	0.669087	0.144808	-1.381149	0.287026	0.688594	0.639905	-0.340877	0.012777	
 1774	5.396123	7.819050	2.926025	-1.257309	-0.229459	0.575676	0.124042	-1.392946	0.253428	0.695703	0.629374	-0.346065	0.011134	
 1775	4.849197	7.154926	2.260276	-1.087770	-0.289938	0.364483	0.107938	-1.401472	0.223787	0.701540	0.620134	-0.351007	0.008405	
 1776	4.240834	6.220305	1.923400	-0.908760	-0.373269	0.160583	0.098946	-1.408658	0.192751	0.705808	0.613300	-0.354516	0.004138	
 1777	4.015621	5.684982	1.228183	-0.739078	-0.462185	0.054243	0.094434	-1.412550	0.172748	0.708774	0.607461	-0.358651	-0.000631	
 1778	3.918876	5.109879	0.685227	-0.601200	-0.462306	0.023989	0.086292	-1.419725	0.157144	0.710741	0.603206	-0.361886	-0.005302	
 1779	3.913947	4.763098	0.530422	-0.342050	-0.424950	0.078926	0.081923	-1.425400	0.145547	0.711360	0.600025	-0.365882	-0.008244	
 1780	4.557330	5.133717	0.323811	-0.362794	-0.355497	0.083654	0.077445	-1.430309	0.137164	0.712227	0.597223	-0.368696	-0.010973	
 1781	5.008880	4.793681	0.339173	-0.530589	-0.338243	0.147040	0.074212	-1.435265	0.125250	0.714244	0.592408	-0.372457	-0.013599	
 1782	5.009215	4.751561	0.786120	-0.387113	-0.222673	0.209704	0.065688	-1.441674	0.115248	0.715723	0.588975	-0.375012	-0.014677	
 1783	5.162684	4.157698	1.368233	-0.430046	-0.135834	0.207370	0.053828	-1.447759	0.102496	0.717871	0.584612	-0.377698	-0.015296	
 1784	5.389905	4.162454	1.754627	-0.211875	-0.092345	0.219781	0.044561	-1.454094	0.095790	0.718787	0.582416	-0.379364	-0.014838	
 1785	6.075541	4.843538	1.869855	-0.107479	-0.102853	0.181729	0.035248	-1.462272	0.093466	0.719177	0.580401	-0.381729	-0.014221	
 1786	6.522146	5.478204	2.014606	-0.064737	-0.077945	0.092261	0.029453	-1.468278	0.092470	0.719264	0.579795	-0.382495	-0.013947	
 1787	6.979153	5.755863	2.171819	0.030169	-0.010528	0.032624	0.023941	-1.474842	0.092019	0.719216	0.579289	-0.383372	-0.013329	
 1788	6.961515	6.320327	2.327847	0.078603	-0.006562	-0.016185	0.020793	-1.481682	0.095459	0.718730	0.580182	-0.382952	-0.012797	
 1789	7.329813	6.750195	2.488632	0.171867	0.017842	0.066008	0.014305	-1.487938	0.098827	0.718011	0.580509	-0.383854	-0.011224	
 1790	7.501247	7.719965	2.356561	0.261382	0.037729	0.218337	0.007013	-1.494065	0.106959	0.716653	0.581858	-0.384429	-0.007974	
 1791	7.980937	8.902849	2.162039	0.416160	0.026738	0.318768	-0.006778	-1.502697	0.118514	0.714590	0.582903	-0.386746	-0.003592	
 1792	8.329352	10.136070	1.762715	0.427230	0.008420	0.319420	-0.019473	-1.508438	0.131786	0.712122	0.585046	-0.388075	0.000886	
 1793	9.063450	11.709265	1.351464	0.443856	-0.035660	0.240433	-0.033120	-1.512954	0.146754	0.709639	0.586539	-0.390338	0.004458	
 1794	10.979992	14.088195	-0.024592	0.504740	0.066177	0.290982	-0.049110	-1.517773	0.163707	0.706896	0.589299	-0.391072	0.009356	
 1795	7.250882	11.510631	0.387683	0.169475	-0.040716	0.139344	-0.058969	-1.521430	0.171978	0.705984	0.589245	-0.392752	0.011108	
 1796	5.775570	11.064506	-0.583662	0.154778	-0.262585	0.004835	-0.062045	-1.525165	0.182689	0.704021	0.590655	-0.394167	0.010644	
 1797	4.700433	10.630846	-1.092825	0.211681	-0.411703	-0.263064	-0.060257	-1.528079	0.190516	0.701400	0.592583	-0.396014	0.007511	
 1798	5.763945	11.219177	-1.534534	0.204803	-0.380865	-0.412777	-0.059070	-1.531712	0.196421	0.698689	0.595893	-0.395896	0.003457	
 1799	6.031103	11.476151	-2.034176	0.112986	-0.250338	-0.424221	-0.050386	-1.534540	0.203622	0.697224	0.597812	-0.395600	-0.000253	
 1800	5.652288	10.546587	-1.999014	0.189071	-0.025984	-0.327620	-0.043726	-1.536520	0.211508	0.695979	0.600625	-0.393522	-0.001689	
 1801	4.800784	9.391153	-1.709431	0.113993	-0.087642	-0.148746	-0.037654	-1.538697	0.217749	0.695102	0.601521	-0.393700	-0.002517	
 1802	4.516209	8.974363	-1.877696	0.123960	0.048223	-0.107221	-0.038791	-1.540517	0.226206	0.694538	0.602987	-0.392452	-0.002263	
 1803	4.150104	7.744129	-1.145893	-0.009209	0.074982	-0.119934	-0.045910	-1.542662	0.230129	0.695011	0.602971	-0.391638	-0.002410	
 1804	3.760862	6.954978	-0.820618	-0.080997	0.115872	-0.141728	-0.045919	-1.545723	0.229682	0.695944	0.603112	-0.389755	-0.002849	
 1805	3.210818	5.898181	-0.374051	-0.073500	0.160021	-0.167953	-0.047968	-1.548720	0.229506	0.697120	0.602866	-0.388030	-0.003087	
 1806	2.962385	5.277975	-0.156141	-0.211599	0.226150	-0.210950	-0.046056	-1.550247	0.226397	0.699259	0.602342	-0.384976	-0.003878	
 1807	2.871130	4.636607	0.259432	-0.237769	0.298445	-0.237239	-0.046040	-1.553449	0.221002	0.701940	0.601219	-0.381833	-0.004420	
 1808	3.041763	4.366524	0.455753	-0.263866	0.334959	-0.195601	-0.045285	-1.558467	0.214826	0.704786	0.600243	-0.378104	-0.004659	
 1809	3.063095	4.139809	0.674485	-0.185507	0.357462	-0.161249	-0.046290	-1.562101	0.209492	0.707365	0.599173	-0.374981	-0.004131	
 1810	3.291769	4.263349	0.738665	-0.122138	0.384419	-0.134361	-0.047755	-1.567278	0.205177	0.709523	0.598946	-0.371256	-0.003101	
 1811	3.498407	4.356874	0.606705	-0.077441	0.429640	-0.040966	-0.052257	-1.570580	0.201897	0.711714	0.598162	-0.368328	-0.000894	
 1812	3.624264	4.450994	0.644888	0.111023	0.416144	0.057812	-0.060335	-1.576154	0.204237	0.712572	0.598873	-0.365494	0.002578	
 1813	3.462844	5.726413	0.114147	0.204603	0.207683	0.105593	-0.067278	-1.578358	0.211915	0.712245	0.599543	-0.365000	0.005529	
 1814	4.435282	6.638169	-0.260925	0.469698	0.078039	0.262430	-0.079452	-1.581012	0.222860	0.709683	0.602063	-0.365753	0.009760	
 1815	5.864633	8.378370	-0.722245	0.508994	-0.016361	0.409800	-0.097209	-1.582438	0.240685	0.706635	0.603791	-0.368632	0.014645	
 1816	6.857233	9.397167	-1.046639	0.466159	-0.090164	0.435633	-0.115231	-1.583326	0.258368	0.703401	0.605631	-0.371583	0.019083	
 1817	7.595916	10.418566	-1.283800	0.665918	-0.235821	0.444811	-0.134301	-1.583027	0.278407	0.698489	0.608336	-0.376150	0.023488	
 1818	8.247404	12.060518	-2.206058	0.689679	-0.211099	0.314603	-0.152393	-1.579453	0.300430	0.693397	0.612121	-0.379174	0.027120	
 1819	6.876069	11.313668	-1.426624	0.936006	-0.208426	0.261063	-0.163403	-1.576142	0.328520	0.686848	0.617342	-0.382282	0.031439	
 1820	12.257027	16.053477	-2.566859	0.995267	-0.197935	0.477506	-0.181798	-1.569762	0.360727	0.679748	0.622481	-0.386085	0.037393	
 1821	4.620496	10.490572	-0.696242	0.093367	-0.222260	0.224099	-0.195476	-1.569157	0.372694	0.678281	0.622057	-0.389264	0.038123	
 1822	6.628019	12.254855	-1.069152	0.400513	-0.122692	0.110717	-0.205260	-1.562500	0.388878	0.675258	0.624480	-0.390477	0.039746	
 1823	7.260695	12.588231	-0.092235	-0.052500	0.175120	-0.225858	-0.209455	-1.561197	0.392506	0.676428	0.624683	-0.388165	0.039305	
 1824	6.463669	12.450787	0.352999	-0.281733	0.473689	-0.469363	-0.205030	-1.560717	0.385710	0.680190	0.624475	-0.382002	0.038046	
 1825	5.202540	11.441721	1.257326	-0.177073	0.445171	-0.586009	-0.197463	-1.562751	0.377341	0.683311	0.625072	-0.375569	0.036305	
 1826	4.728582	10.620514	1.829113	-0.308981	0.278404	-0.670866	-0.181183	-1.566799	0.365892	0.686509	0.625419	-0.369475	0.032320	
 1827	4.648308	10.276724	1.473794	-0.340703	0.249751	-0.701484	-0.168285	-1.567557	0.356413	0.689924	0.625311	-0.363610	0.027897	
 1828	3.781573	8.858173	1.735785	-0.260268	0.193495	-0.733631	-0.151581	-1.567900	0.346115	0.692437	0.626161	-0.357659	0.023108	
 1829	3.348407	8.001971	1.161797	-0.185511	0.067381	-0.790393	-0.134491	-1.567041	0.338668	0.694191	0.627401	-0.352368	0.017442	
 1830	2.778167	7.055258	0.729039	-0.261942	0.005481	-0.881931	-0.112986	-1.567193	0.332291	0.695977	0.628707	-0.346749	0.010428	
 1831	2.178685	6.042170	0.492152	-0.126610	-0.028443	-0.830073	-0.088010	-1.565780	0.323487	0.696938	0.630429	-0.341791	0.004054	
 1832	2.049354	5.584694	0.040816	-0.063973	-0.085787	-0.712226	-0.067979	-1.565388	0.321302	0.697058	0.632441	-0.337825	-0.001684	
 1833	2.093998	5.408430	-0.232895	-0.175693	-0.126770	-0.577021	-0.052884	-1.563322	0.317890	0.697913	0.632915	-0.335092	-0.007096	
 1834	2.326740	5.077013	-0.297814	-0.211045	-0.081993	-0.376717	-0.042216	-1.563696	0.310146	0.698939	0.632729	-0.333194	-0.010966	
 1835	2.472146	4.829475	-0.292565	-0.164477	0.016492	-0.194416	-0.039474	-1.561507	0.303134	0.700195	0.632004	-0.331867	-0.012765	
 1836	2.738823	4.977404	-0.228429	-0.108385	0.009528	-0.051528	-0.044216	-1.562296	0.300411	0.700903	0.631452	-0.331395	-0.013442	
 1837	2.974539	5.015781	0.033754	-0.059740	0.002505	0.048940	-0.049697	-1.561135	0.298472	0.701472	0.630652	-0.331720	-0.013274	
 1838	3.180597	5.257849	0.273207	0.033630	-0.012507	0.114366	-0.057124	-1.558934	0.296156	0.701232	0.630545	-0.332462	-0.012451	
 1839	3.544948	6.056677	0.302000	0.108198	-0.025865	0.102218	-0.066727	-1.558154	0.299295	0.700657	0.630736	-0.333346	-0.011524	
 1840	3.875569	6.485656	0.611206	0.209156	-0.117007	0.109957	-0.075139	-1.555780	0.303336	0.698957	0.631862	-0.334804	-0.010798	
 1841	5.511515	8.576440	0.351636	0.313502	-0.131273	0.198756	-0.090191	-1.551102	0.313670	0.696743	0.633130	-0.337063	-0.009166	
 1842	5.699241	9.029417	0.448782	0.235312	-0.171178	0.245394	-0.102881	-1.548146	0.322259	0.694693	0.633969	-0.339743	-0.007743	
 1843	6.334511	9.843022	0.493180	0.315610	-0.201004	0.341891	-0.114512	-1.543852	0.328930	0.692231	0.634718	-0.343393	-0.005533	
 1844	6.934034	10.619621	-0.050702	0.244402	-0.104302	0.396538	-0.133230	-1.538923	0.337696	0.690335	0.635081	-0.346559	-0.002611	
 1845	5.997073	10.249385	-0.038861	0.167780	-0.066132	0.272540	-0.150710	-1.533230	0.342809	0.689254	0.635021	-0.348822	-0.000519	
 1846	11.659458	15.718847	0.903801	1.279309	-0.114335	0.469444	-0.169845	-1.521907	0.362339	0.680670	0.642169	-0.352514	0.006419	
 1847	5.740623	11.211218	-0.386667	-0.356182	0.192056	0.088164	-0.182435	-1.514632	0.367923	0.683855	0.639122	-0.351875	0.007059	
 1848	3.286186	10.085680	-0.613459	0.824977	0.185788	-0.162295	-0.188900	-1.505864	0.383951	0.679222	0.645342	-0.349414	0.010037	
 1849	4.523096	12.511948	-1.991020	0.530210	-0.075047	-0.475616	-0.183985	-1.496883	0.399241	0.675787	0.650352	-0.346824	0.008202	
 1850	4.720775	12.961704	-2.343491	0.446573	-0.269162	-0.551679	-0.170123	-1.489085	0.411078	0.671975	0.655318	-0.344949	0.004247	
 1851	4.464770	12.496854	-3.234291	0.447490	-0.309474	-0.485417	-0.152638	-1.480545	0.420885	0.668156	0.659819	-0.343813	0.000500	
 1852	4.059608	10.962096	-2.633010	0.561591	-0.308650	-0.343946	-0.141113	-1.472633	0.429364	0.663373	0.664764	-0.343543	-0.001938	
 1853	3.830819	10.870822	-3.129841	-0.029459	-0.389257	-0.347770	-0.134562	-1.462483	0.438626	0.662353	0.665627	-0.343775	-0.006953	
 1854	3.099635	9.690778	-3.357434	0.388924	-0.269220	-0.349970	-0.126273	-1.453957	0.446505	0.658802	0.669406	-0.343192	-0.009752	
 1855	2.537708	8.195845	-2.803073	-0.032648	-0.166287	-0.468550	-0.114869	-1.446413	0.444140	0.658485	0.670714	-0.341088	-0.014101	
 1856	2.136229	7.032947	-2.230979	-0.278848	-0.077860	-0.515143	-0.099675	-1.443088	0.434736	0.660005	0.670639	-0.338047	-0.018998	
 1857	1.859579	6.182284	-1.629138	-0.428218	0.095566	-0.481848	-0.089381	-1.439978	0.419265	0.663155	0.669420	-0.334024	-0.023034	
 1858	1.842713	5.521369	-1.273779	-0.432061	0.212044	-0.435932	-0.080546	-1.437009	0.408243	0.666639	0.668072	-0.329541	-0.025981	
 1859	1.709736	4.716028	-0.576696	-0.448548	0.218458	-0.314986	-0.074878	-1.434537	0.389791	0.670313	0.666152	-0.325776	-0.028156	
 1860	1.719488	5.008741	-0.596753	-0.673116	0.172193	-0.260175	-0.072665	-1.433770	0.371359	0.675264	0.662543	-0.322640	-0.030980	
 1861	1.777752	4.483275	-0.140599	-0.297214	0.232344	-0.082295	-0.075607	-1.431912	0.352479	0.678002	0.660857	-0.320343	-0.031017	
 1862	2.085496	5.602779	-0.380113	-0.345625	0.168760	-0.033989	-0.081526	-1.427332	0.341470	0.680808	0.658693	-0.318817	-0.031278	
 1863	2.296623	5.661228	-0.179889	-0.282054	0.111328	-0.037108	-0.082748	-1.425787	0.331921	0.683058	0.656912	-0.317632	-0.031762	
 1864	2.885851	6.291263	-0.332314	-0.229883	0.098700	-0.032768	-0.087544	-1.422076	0.320169	0.684867	0.655500	-0.316618	-0.032103	
 1865	3.479278	7.683723	-0.645827	-0.033175	0.056722	0.001980	-0.093011	-1.417303	0.313337	0.685314	0.655272	-0.316143	-0.031885	
 1866	4.580719	9.386016	-1.074792	-0.006487	0.117229	-0.005498	-0.100595	-1.409865	0.310822	0.685722	0.655306	-0.315254	-0.031213	
 1867	5.194552	10.526085	-1.454260	-0.109101	0.071561	-0.008931	-0.105355	-1.406359	0.308028	0.686694	0.654602	-0.314601	-0.031197	
 1868	5.350200	10.560052	-0.885661	-0.153560	0.038325	0.096854	-0.110930	-1.401468	0.298917	0.687847	0.653279	-0.314873	-0.030800	
 1869	5.934650	11.480926	-1.093956	-0.037844	0.009667	0.248754	-0.119628	-1.394895	0.294445	0.688227	0.652227	-0.316373	-0.029176	
 1870	4.715212	10.730794	-0.676297	0.072465	-0.050871	0.246269	-0.130438	-1.388189	0.291444	0.687661	0.651954	-0.318301	-0.027622	
 1871	3.760525	10.796753	-0.439743	0.217066	-0.110389	0.115485	-0.142275	-1.378983	0.291356	0.685952	0.653043	-0.319815	-0.026895	
 1872	9.007817	16.481015	0.171103	0.822643	-0.345029	0.289657	-0.146672	-1.370279	0.299493	0.679522	0.657659	-0.324237	-0.024572	
 1873	1.562103	10.344025	-0.625952	-0.945015	-0.021701	-0.033816	-0.152549	-1.361770	0.297905	0.685669	0.651305	-0.323839	-0.028058	
 1874	4.255375	12.085552	-0.150749	0.632823	-0.085078	0.044805	-0.153139	-1.353909	0.299535	0.681269	0.655489	-0.324832	-0.026289	
 1875	5.074093	13.435902	-0.133099	-0.444758	0.106278	-0.123492	-0.151460	-1.344764	0.292293	0.684545	0.652871	-0.323074	-0.027947	
 1876	4.063189	12.986091	0.734729	-0.417236	0.313835	-0.340398	-0.148824	-1.341081	0.272197	0.688172	0.651215	-0.318531	-0.029612	
 1877	3.066640	12.406040	1.159441	-0.555191	0.254352	-0.605215	-0.139097	-1.337929	0.255624	0.692479	0.649353	-0.312503	-0.033995	
 1878	2.430520	11.254628	1.866549	-0.448383	0.076188	-0.745145	-0.121195	-1.332650	0.238537	0.695346	0.648601	-0.306923	-0.040098	
 1879	1.615628	9.704902	2.005678	-0.390398	0.009639	-0.860419	-0.100365	-1.329283	0.223615	0.697659	0.648460	-0.300879	-0.047366	
 1880	0.859881	8.226859	1.690575	-0.266012	-0.162891	-0.908952	-0.076795	-1.325372	0.212487	0.698427	0.649254	-0.295934	-0.055601	
 1881	0.349287	7.009101	1.313546	0.073855	-0.358872	-0.871703	-0.051263	-1.317601	0.207958	0.696523	0.652066	-0.292525	-0.063990	
 1882	0.932023	6.734788	0.355422	0.223585	-0.266394	-0.830660	-0.029611	-1.311254	0.208106	0.693721	0.655878	-0.289048	-0.070896	
 1883	0.835728	5.639034	0.233036	0.225729	-0.318609	-0.695318	-0.011499	-1.304125	0.209374	0.690958	0.659155	-0.286544	-0.077365	
 1884	0.775545	5.889965	-0.521037	0.192107	-0.322417	-0.567161	0.002195	-1.296536	0.214911	0.688307	0.661866	-0.285125	-0.082895	
 1885	0.981272	5.332747	-0.443524	0.257596	-0.338502	-0.413211	0.015109	-1.288134	0.214796	0.685422	0.664486	-0.284616	-0.087462	
 1886	1.266496	6.020293	-0.778422	0.225973	-0.396487	-0.348236	0.020029	-1.283659	0.218921	0.682468	0.666687	-0.285171	-0.091885	
 1887	1.686955	6.153138	-0.710268	0.186840	-0.371990	-0.258829	0.026788	-1.277025	0.218651	0.680041	0.668323	-0.285847	-0.095813	
 1888	1.881280	6.179932	-0.617739	0.173678	-0.293192	-0.194804	0.029557	-1.270626	0.220796	0.677840	0.669790	-0.286672	-0.098657	
 1889	2.166108	6.555224	-0.533384	0.160401	-0.186904	-0.162021	0.031896	-1.264189	0.221977	0.676185	0.671128	-0.286724	-0.100750	
 1890	2.131218	7.006188	-0.339604	0.185380	-0.117046	-0.218756	0.032079	-1.257168	0.223697	0.674368	0.672892	-0.286226	-0.102564	
 1891	2.281263	7.728993	-0.221770	0.232913	-0.122270	-0.235407	0.032844	-1.250866	0.224107	0.672325	0.674973	-0.285430	-0.104502	
 1892	2.971013	9.076043	-0.607683	0.230905	-0.131561	-0.231166	0.034096	-1.244532	0.226688	0.670113	0.677002	-0.285097	-0.106473	
 1893	3.440226	9.585455	-0.662152	0.171340	-0.168649	-0.156937	0.034259	-1.237356	0.228008	0.668424	0.678371	-0.285100	-0.108353	
 1894	3.577970	10.128950	-0.693445	0.180596	-0.116265	-0.054292	0.031172	-1.233022	0.228142	0.666781	0.679582	-0.285764	-0.109135	
 1895	4.085738	11.402664	-0.736974	0.270011	-0.076289	0.040827	0.026264	-1.224979	0.230753	0.664898	0.681120	-0.286631	-0.108759	
 1896	3.832276	11.931418	-0.857463	0.042337	-0.024405	0.041896	0.018706	-1.220519	0.231270	0.664570	0.681258	-0.287121	-0.108609	
 1897	2.667972	11.290079	-0.085587	0.678754	-0.146847	0.069132	0.010020	-1.213067	0.238042	0.659725	0.685321	-0.289097	-0.107340	
 1898	2.981089	11.433533	-0.882532	-0.155793	0.175394	0.006322	0.004672	-1.207890	0.233765	0.661290	0.684467	-0.287806	-0.106625	
 1899	7.238257	17.705252	-1.268564	0.673302	0.373416	0.249175	-0.006503	-1.198989	0.242270	0.658155	0.688483	-0.287585	-0.100592	
 1900	0.065430	10.625114	-0.187390	-0.366567	0.348143	0.128251	-0.015476	-1.194138	0.237221	0.661792	0.686064	-0.285755	-0.098444	
 1901	0.060075	10.587325	-1.464488	0.054872	0.288371	0.287910	-0.028039	-1.186714	0.232381	0.662665	0.685813	-0.285646	-0.094561	
 1902	-0.387807	12.010127	-2.232313	0.013326	0.298166	0.006719	-0.036757	-1.181075	0.232841	0.663422	0.686183	-0.283678	-0.092473	
 1903	0.181510	12.595474	-2.688568	0.643118	-0.006385	-0.140392	-0.043598	-1.173897	0.240663	0.658951	0.690817	-0.283058	-0.091834	
 1904	0.012810	13.294018	-3.616802	0.577061	-0.277483	-0.411398	-0.040961	-1.167397	0.250954	0.653775	0.695531	-0.282516	-0.094866	
 1905	0.269035	14.578128	-5.098687	0.533913	-0.419171	-0.614469	-0.031984	-1.158130	0.265437	0.648293	0.700403	-0.281143	-0.100547	
 1906	-0.809123	13.117728	-4.529889	0.123286	-0.191299	-0.689652	-0.013760	-1.150723	0.269124	0.646174	0.702954	-0.277613	-0.106043	
 1907	-1.336931	11.727185	-4.027752	-0.127586	-0.069825	-0.661283	-0.003261	-1.146806	0.266380	0.646108	0.704028	-0.272878	-0.111475	
 1908	-1.242952	10.047972	-2.841199	-0.333263	-0.024251	-0.517318	0.001525	-1.142284	0.259402	0.647791	0.703269	-0.268961	-0.115931	
 1909	-1.039899	8.690610	-1.885426	-0.547374	0.024024	-0.337428	0.005022	-1.141107	0.246543	0.651208	0.700839	-0.265343	-0.119774	
 1910	-0.850688	7.574654	-1.035954	-0.765516	0.161213	-0.219740	0.004178	-1.137909	0.228757	0.656707	0.696630	-0.261773	-0.122139	
 1911	-0.607081	6.326953	-0.278270	-0.728085	0.255918	-0.085439	-0.001350	-1.137297	0.209295	0.662229	0.692570	-0.258111	-0.123199	
 1912	-0.353448	5.840304	0.019387	-0.574996	0.256843	0.013350	-0.010142	-1.137265	0.194026	0.666867	0.689051	-0.255740	-0.122857	
 1913	-0.033291	5.512485	0.193221	-0.404979	0.162447	0.069125	-0.016434	-1.134444	0.183104	0.670068	0.686567	-0.254125	-0.122702	
 1914	0.257592	5.447949	0.110287	-0.285452	0.074136	0.064001	-0.025656	-1.133470	0.175174	0.672281	0.684601	-0.253665	-0.122531	
 1915	0.557539	5.532183	-0.105830	-0.160513	0.028017	0.007467	-0.036127	-1.134169	0.167807	0.673384	0.683729	-0.252820	-0.123087	
 1916	0.686521	5.819954	-0.296223	-0.069171	-0.022871	-0.091497	-0.044842	-1.133876	0.167920	0.673675	0.683486	-0.252216	-0.124081	
 1917	0.548425	6.125964	-0.597719	-0.035646	-0.074050	-0.177507	-0.050894	-1.134534	0.164581	0.673433	0.683791	-0.250951	-0.126260	
 1918	0.817327	6.820512	-0.808162	0.037197	-0.182820	-0.228934	-0.053070	-1.135665	0.164558	0.672416	0.684402	-0.250616	-0.129007	
 1919	1.611256	7.824214	-1.088703	0.018430	-0.200522	-0.265383	-0.055195	-1.139523	0.165434	0.671354	0.685119	-0.249684	-0.132492	
 1920	1.953626	8.597310	-1.229723	0.062107	-0.186568	-0.302304	-0.057078	-1.142156	0.166076	0.670045	0.686060	-0.248897	-0.135689	
 1921	1.989894	9.670122	-1.195663	0.013526	-0.170324	-0.310595	-0.057988	-1.148187	0.168067	0.669005	0.686876	-0.247470	-0.139256	
 1922	2.055387	10.286277	-1.561033	-0.324986	-0.188882	-0.292681	-0.058541	-1.152297	0.166901	0.670344	0.685180	-0.246208	-0.143350	
 1923	2.479826	10.422339	-1.657877	0.187331	0.077470	-0.116364	-0.063826	-1.157493	0.168624	0.668968	0.687023	-0.244747	-0.143459	
 1924	1.897644	9.718382	-1.269131	-0.114112	-0.081912	0.044037	-0.070982	-1.163446	0.165937	0.669600	0.686055	-0.245383	-0.144052	
 1925	1.599791	9.766212	-1.193426	0.139707	-0.127943	0.139178	-0.083362	-1.170933	0.169309	0.668404	0.686657	-0.247011	-0.143956	
 1926	0.775015	10.078089	-1.087704	0.062355	-0.150256	0.102395	-0.093444	-1.178881	0.172420	0.667738	0.686625	-0.248755	-0.144194	
 1927	-0.979750	9.501774	-0.685891	0.302240	-0.190611	0.130830	-0.103108	-1.184196	0.179207	0.665243	0.688244	-0.250957	-0.144198	
 1928	2.870005	15.173136	1.133924	0.711929	-0.557097	0.580410	-0.114724	-1.189275	0.188144	0.659730	0.690702	-0.259621	-0.142425	
 1929	-3.811697	11.141544	-2.697359	-1.032116	0.113814	0.311177	-0.133892	-1.194852	0.200065	0.667431	0.683426	-0.259085	-0.142617	
 1930	2.927653	14.429701	-3.394406	1.565882	-0.385004	0.941067	-0.157620	-1.196362	0.218973	0.656950	0.690799	-0.270204	-0.134917	
 1931	0.930076	12.407986	-0.712922	0.309240	-0.551756	0.963584	-0.183952	-1.198801	0.228743	0.654440	0.689673	-0.280459	-0.131915	
